0_x,0_y,1_x,1_y,2_x,2_y,3_x,3_y,4_x,4_y,5_x,5_y,6_x,6_y,7_x,7_y,8_x,8_y,9_x,9_y,10_x,10_y,11_x,11_y,12_x,12_y,13_x,13_y,14_x,14_y,15_x,15_y,16_x,16_y,push_down,push_up
0.04366056155535131,0.40508556572837584,0.03849205066955168,0.3261988840496204,0.0,0.0,0.06614870557598039,0.21585208785249457,0.0,0.0,0.18769978043300653,0.29958676154080804,0.19245250427645016,0.3265657569736307,0.2846000721252043,0.7170949013269388,0.0,0.0,0.1642675861034518,0.8789692711157809,0.0,0.0,0.49185719209558826,0.277513748135846,0.4910188961652369,0.336345018895743,0.745599405126634,0.6024974897471529,0.6932791117749183,0.5406565635168112,1.0082369536356208,0.4604587513557484,0.8736192491319444,0.43868720660757865,1,0
0.49934775835707107,0.7312428944146455,0.5445320190756954,0.6312055445429104,0.45110920351248324,0.6366870481576492,0.6197387040779994,0.4110468166977612,0.3763886725295325,0.4289253804221082,0.7133137802655831,0.267924658931903,0.27588266981191356,0.2982596781716418,0.8793208963429959,0.18137644298041045,0.07569300265478385,0.19582501311800374,0.8910010289251006,0.7381675606343283,0.09123618609144604,0.7939710019239739,0.6135289905537868,0.3900064496851679,0.34953394012860256,0.41703591417910446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
0.8906626392033488,0.8664375449906843,0.0,0.0,0.8926915568068134,0.7824635906271172,0.0,0.0,0.8318360609072241,0.6254958899686653,0.7658730485204297,0.4387127635924797,0.6772621366891323,0.48438757092649054,0.6472907383701032,0.06997275417090108,0.4457230346988206,0.39944218167767614,0.6094213805483888,0.2219306098090278,0.4200953135695293,0.8139180335895155,0.41176578872025066,0.31627094713329945,0.370373051811289,0.2526587509527439,0.22045240265638164,0.4009060329861111,0.16610771764098042,0.4542525790248137,0.08316266285640006,0.27098765799669716,0.05376816760017376,0.31214966812754064,1,0
0.5129063855605627,0.28430231850291177,0.5500657731953336,0.23706146800924788,0.46366022732058626,0.2392242511739255,0.6238413191227258,0.17039834170203821,0.40415909348151113,0.18533849841340633,0.7079306548496462,0.2718392119320046,0.32328956789083557,0.29489616333969,0.7938058035714286,0.5992394795255085,0.2264488199650438,0.6140954525764846,0.8692607211295486,0.8815145016968093,0.13767713356532177,0.89318206867208,0.6360684212327324,0.4542970031578084,0.4254543582062837,0.46163916400098426,0.5927099346150606,0.6528282666143783,0.4349483685352089,0.6745892221846292,0.5169082189184636,0.7715995568302986,0.4624465983511624,0.76894981404302,0,1
0.06252444687710014,0.2851952533332669,0.055549263212056096,0.23068953533561862,0.0,0.0,0.07049969002292462,0.15628799127072704,0.0,0.0,0.16275955312455787,0.22120203290666854,0.18547592638034097,0.2710421815210459,0.1946062089092123,0.5973165862414301,0.2501479074923953,0.5401232972437021,0.20443919019369872,0.8913828012894611,0.230796101542604,0.8599307780363121,0.4975552086649335,0.25336160465162627,0.5018188269312394,0.3166264125279018,0.7199152291799307,0.6110458374023438,0.6673548751856961,0.5876897695113201,0.9923790681814162,0.6742415136220504,0.8430865233269667,0.6360117075394611,0,1
0.0529651413875747,0.2619420618444056,0.04831795863421315,0.2060321514423077,0.0,0.0,0.0867347869265127,0.13286085862379807,0.0,0.0,0.1743813726214932,0.19795869413789335,0.1872708749961093,0.2617047503277972,0.15380150135136536,0.6009767332277098,0.18951728081164923,0.5742684317635489,0.10690327881183599,0.9120513275786714,0.12770913416645915,0.8854021832659528,0.5040938946038762,0.26305345655321244,0.5032067368546647,0.3306708062445367,0.7137336882937002,0.5973366477272727,0.660803887315322,0.5877813592657343,0.9605806915566899,0.6649980024857954,0.8607545728544157,0.6533915059549825,0,1
0.05770059170728755,0.8251229812849813,0.05094657517870026,0.7466795053055038,0.0,0.0,0.06991448292320873,0.6433402445778917,0.0,0.0,0.1638653779522327,0.5080395143423507,0.16769983933589003,0.5768270464085821,0.30774163098989976,0.2223115380130597,0.2881473434652187,0.3333762097714552,0.33373489472585055,0.7181063068446828,0.348848734562481,0.7537839974930037,0.45522874760309084,0.3047820589435634,0.45824027264248557,0.4806473006063433,0.7507296778886315,0.5385075355643657,0.71052234227863,0.5912553929570895,0.9465575281933475,0.36015479244402987,0.8738475998870368,0.44354812849813435,1,0
0.07374741006713403,0.2194248235262969,0.10227090233632367,0.16856134472350756,0.0571779896551212,0.18521811890030304,0.21156009340467563,0.16035415283457705,0.0,0.0,0.37502227899239543,0.2964737845411887,0.14303565659903755,0.3751182516374479,0.49764945026586266,0.6250324587379432,0.15564643656799548,0.6735940402193039,0.5717051690975523,0.9207038123615093,0.1498359709184886,0.9060926069432678,0.6396296396001664,0.41861156030044316,0.48546945550142584,0.4807980470786627,0.7845701500490138,0.6390356674433003,0.592972207885278,0.6926130149610596,0.9448050727409102,0.7540079540455553,0.7658508068708413,0.7849014170848541,0,1
0.07294098240735362,0.7378795111357276,0.0641746662806401,0.6536384240904851,0.0,0.0,0.07273087625609898,0.532084815181903,0.0,0.0,0.17497436825966156,0.4133608689948694,0.17392257066464337,0.5321671670942164,0.33176888202350524,0.2285888671875,0.29459892566023854,0.39094201842350745,0.33687942296894363,0.7541405521222015,0.32646831526632203,0.7750852670242537,0.4585398847728857,0.2690764925373134,0.46018749364689826,0.44390614068330225,0.7321882472457791,0.5262642476096082,0.6936769544561261,0.5848399603544776,0.9710194187093402,0.2948063636893657,0.8862747891980328,0.41564977845149254,1,0
0.046369345372733003,0.3727352806076721,0.039439690911932744,0.30273694244443117,0.0,0.0,0.07096462708909401,0.19857210410940487,0.0,0.0,0.1838973770687622,0.27914026088969884,0.19426803241399643,0.304765690353131,0.274269674843445,0.7263930486675431,0.0,0.0,0.15756076671275213,0.8857460386666467,0.0,0.0,0.5030255091213606,0.3001511757961879,0.5079332201528952,0.3625110166706501,0.7225437896470397,0.6075397440397945,0.6849409710220804,0.5809752134246534,0.9846370898056278,0.48852328998864725,0.8918838252785458,0.4901181397884799,0,1
0.05622888702193117,0.2851676722935268,0.05124641368591708,0.22899344308035716,0.0,0.0,0.07879110099443423,0.14921909877232142,0.0,0.0,0.18313307419321895,0.21848628452845983,0.19232620538449754,0.25359388078962053,0.2489831463184232,0.556953125,0.2716552734375,0.5431575230189732,0.29500812206392973,0.8764932686941964,0.29549089818218954,0.8641371372767858,0.4838008307164011,0.2454231916155134,0.4822680105570874,0.3019846017020089,0.7217867583231209,0.5847405133928572,0.6684841579861112,0.5818730817522322,0.9713277579912173,0.6756217738560267,0.840716592626634,0.6547246442522321,0,1
0.04484662007728903,0.45279253791360297,0.039420339383967655,0.3689665670955882,0.0,0.0,0.06771027284218953,0.25976303998161765,0.0,0.0,0.1912946688680488,0.3563031364889706,0.18705678264454645,0.3775899011948529,0.2939666470974181,0.8022561465992647,0.0,0.0,0.15197607453540452,0.8531884765625,0.0,0.0,0.4969673602033682,0.32895708869485296,0.4904937150413424,0.3916641773897059,0.7444180143482491,0.6318253102022059,0.6911343229419991,0.5496016199448529,1.009820485393361,0.37700913373161765,0.8762341609415532,0.4005221737132353,1,0
0.09877460964476864,0.0936796978838248,0.11221789786828816,0.02941452313129791,0.0,0.0,0.1846528448452607,0.00817795629906961,0.0,0.0,0.35150062181673,0.12799956701865417,0.16824180645178693,0.2257323373554958,0.5124631850100354,0.49955370683226696,0.1774560496293379,0.5401276872372651,0.5650723283462102,0.8723940222011004,0.15343108625043164,0.8121581789765703,0.6494329463052486,0.25690433792733064,0.5272196142713009,0.33150692721856456,0.7604392035890021,0.5646320648646143,0.6093574650379834,0.6261961320977065,0.9227267945010359,0.6665191801318311,0.7438996878776761,0.728340367770926,0,1
0.04621385749069106,0.35424838223300137,0.037924532551249196,0.29221039377289376,0.0,0.0,0.07268681058816463,0.19815667120964972,0.0,0.0,0.1741584812044563,0.21061846275469323,0.20206124441964285,0.22145074977106227,0.3121556850826794,0.4817279075091575,0.31491333242412717,0.4717496655362866,0.3929490279418241,0.8152999039534684,0.39887010279868673,0.8249820248111264,0.4951791219570788,0.19057769216460624,0.5146650159152787,0.26872259007268773,0.6972310605681454,0.5295822646591689,0.6881197355711482,0.5522818652701466,0.952349568085362,0.49049103565705127,0.8948130830597374,0.5366053319239354,0,1
0.9052073484773089,0.3012512822167203,0.0,0.0,0.9007735525726512,0.25234882828903626,0.0,0.0,0.8237398961547074,0.18450076796306342,0.7570007712977707,0.28890027497944076,0.6475948649606887,0.26900339500367443,0.6824778174139132,0.5179868486667133,0.5045368170282644,0.5783335994365901,0.6728876198932623,0.7347557691550602,0.47385294725940486,0.8685484541223404,0.4107862338898288,0.38352698040969696,0.34401795211111663,0.3472727127331502,0.2976384254018213,0.5987114132051372,0.18454268631661774,0.5987040315736982,0.12630450497766968,0.6434045259789684,0.023501693822775678,0.6156488399356103,0,1
0.4846603718209774,0.3200792309946967,0.5199425068307431,0.26793089621866234,0.4338542045430934,0.27491655389857994,0.5914650775016622,0.18904877779025683,0.3713464939847906,0.21184322576536202,0.6886028533286237,0.30643123931670757,0.27263519611764464,0.32999611703409887,0.826029676072141,0.596778473713622,0.13912655444855385,0.6135842000953279,0.8750806767889794,0.8807888378769285,0.11036665896151929,0.8982808459524019,0.5841895570146277,0.5651815235196792,0.3562854198699302,0.567609062034318,0.5662107264741938,0.6668543661794355,0.3854323042199967,0.67925314883196,0.5341507931973072,0.7716401730145512,0.45134856853079286,0.754613675710028,0,1
0.5128785566850143,0.7078890865796232,0.5457612471147018,0.6094101161172946,0.46840140602805397,0.621098766588185,0.6108600963245738,0.41562834439212326,0.4074372725053267,0.44422573977953766,0.7052569302645597,0.2572372645547945,0.3092806729403409,0.2975627742401541,0.9535208962180398,0.21406751658818493,0.0512451865456321,0.28671373341181505,0.9054421164772727,0.7554898196703768,0.09721631136807528,0.781076091609589,0.610681845925071,0.24830238655821918,0.3872393521395597,0.2538020721853596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
0.508611698300147,0.5371906129352418,0.5424708316200658,0.45244223143393064,0.46621652840233063,0.45787578307109555,0.5987684158034714,0.328168677839088,0.40547779933335665,0.34151005244755245,0.6825448748512738,0.2741298008631993,0.3130079656005039,0.30882935423951047,0.9268153618858482,0.35132035119828087,0.06599957678646416,0.39018338432400934,0.8914249501329787,0.806981369054123,0.1029298788756299,0.8412165430598048,0.593373673493491,0.3593670327068765,0.3890349419092945,0.35621369190705127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
0.8417925627335258,0.42400563091313076,0.8728984335194463,0.373680184740539,0.8055353579313859,0.3612098810505065,0.0,0.0,0.6897077145783798,0.26213880999737194,0.7659761180048403,0.31247932830717223,0.42363805356233014,0.30196042308749044,0.7232956264329993,0.4853050861883601,0.13133372431216034,0.5393247458548356,0.7031322976817256,0.7422556279267011,0.19447832522184952,0.8527667777618502,0.37978014738663385,0.30508516177489486,0.1888032996136209,0.2831922525295059,0.25641632080078125,0.5166575580561926,0.08136682925016983,0.5249743913656345,0.0,0.0,0.0,0.0,0,1
